Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,State
2013-08-19,Portland Airport,4.2,9.8,11.8,3.2,7.6,W,69.0,SSW,S,33.0,24.0,76.0,85.0,1010.5,1013.2,8.0,8.0,7.5,6.2,True,True,Victoria
2013-08-19,Watsonia,6.2,12.0,0.0,4.8,8.3,WSW,56.0,NNW,W,13.0,28.0,64.0,55.0,1010.1,1009.8,3.0,7.0,8.5,11.0,False,False,Victoria
2013-08-19,Dartmoor,5.0,10.3,15.6,3.2,7.6,SW,57.0,WNW,SSW,9.0,15.0,96.0,88.0,1011.7,1013.7,,,6.0,8.7,True,True,Victoria
2013-08-19,Brisbane,13.0,26.1,0.0,4.0,10.4,W,26.0,SW,W,4.0,9.0,69.0,30.0,1017.0,1010.5,6.0,5.0,18.6,24.9,False,False,Queensland
2013-08-19,Cairns,16.8,27.8,0.0,7.6,11.1,ENE,31.0,SE,NE,19.0,17.0,64.0,60.0,1017.8,1013.0,1.0,1.0,23.8,26.4,False,False,Queensland
2013-08-19,Gold Coast,13.6,25.5,0.0,,,NW,41.0,NW,NW,13.0,20.0,78.0,30.0,1016.4,1010.1,,,19.4,25.0,False,False,Queensland
2013-08-19,Townsville,16.4,28.0,0.0,6.2,10.5,NE,30.0,WNW,NNE,7.0,17.0,68.0,55.0,1018.0,1012.8,3.0,1.0,24.7,26.8,False,False,Queensland
2013-08-19,Adelaide,7.4,13.1,9.2,4.0,9.4,SSW,52.0,SW,SSW,24.0,22.0,51.0,74.0,1019.7,1020.3,,,10.7,9.6,True,False,South Australia
2013-08-19,Mount Gambier,4.7,11.0,6.4,3.2,7.6,W,65.0,W,WSW,17.0,35.0,78.0,55.0,1012.4,1014.3,2.0,7.0,6.7,10.6,True,True,South Australia
2013-08-19,Nuriootpa,5.0,10.9,9.4,3.4,9.8,SSW,56.0,SW,SW,24.0,26.0,65.0,55.0,1019.6,1019.6,3.0,4.0,8.1,10.1,True,False,South Australia
2013-08-19,Woomera,7.8,15.3,0.0,22.8,,SSW,50.0,SSW,S,26.0,26.0,61.0,33.0,1023.3,1021.7,3.0,1.0,10.9,14.8,False,False,South Australia
2013-08-19,Albany,6.0,19.0,0.0,0.0,9.4,,,NNW,NNW,4.0,6.0,88.0,52.0,1026.1,1022.8,5.0,7.0,8.9,17.6,False,True,Western Australia
2013-08-19,Witchcliffe,6.1,17.6,0.0,,,SW,35.0,N,SW,7.0,13.0,99.0,64.0,1025.5,1024.1,,,12.5,16.7,False,True,Western Australia
2013-08-19,RAAF Base Pearce,7.7,20.6,5.2,,10.4,E,30.0,ENE,SSW,11.0,13.0,67.0,44.0,1025.1,1022.8,1.0,3.0,13.9,19.4,True,False,Western Australia
2013-08-19,Perth Airport,10.0,21.1,0.0,1.8,10.4,ENE,33.0,ENE,SSE,15.0,9.0,70.0,37.0,1025.5,1022.9,1.0,3.0,13.8,20.3,False,False,Western Australia
2013-08-19,Perth,9.4,20.6,0.4,1.8,10.4,SSW,24.0,NE,SW,11.0,9.0,70.0,41.0,1025.3,1023.0,1.0,3.0,14.1,20.5,False,False,Western Australia
2013-08-19,Salmon Gums,4.2,16.7,0.4,,,E,22.0,ENE,WNW,11.0,6.0,83.0,56.0,,,,,11.0,15.1,False,False,Western Australia
2013-08-19,North Walpole,7.5,17.7,0.0,,,WSW,30.0,NNE,WNW,6.0,13.0,79.0,73.0,1025.1,1022.3,,,11.9,15.5,False,False,Western Australia
2013-08-19,Hobart,5.6,12.4,2.8,3.0,7.5,W,93.0,NW,SSW,28.0,15.0,58.0,63.0,988.8,995.7,,,9.1,10.3,True,False,Tasmania
2013-08-19,Launceston,7.3,14.6,18.2,,,NW,67.0,NNW,WSW,20.0,9.0,79.0,53.0,995.3,998.0,,,9.9,13.2,True,False,Tasmania
2013-08-19,Alice Springs,7.0,26.3,0.0,5.4,10.9,ESE,37.0,NNE,SSE,2.0,24.0,25.0,7.0,1020.7,1017.1,3.0,4.0,16.4,25.0,False,False,Northern Territory
2013-08-19,Darwin,20.8,34.3,0.0,6.4,11.3,E,37.0,SE,NNW,13.0,22.0,65.0,50.0,1014.4,1009.7,0.0,1.0,26.2,29.9,False,False,Northern Territory
2013-08-19,Katherine,17.5,37.1,0.0,7.0,,NE,44.0,NW,ENE,2.0,19.0,69.0,,1014.7,1009.1,0.0,0.0,26.0,37.0,False,False,Northern Territory
2013-08-19,Uluru,5.6,24.9,0.0,,,ESE,43.0,ESE,ESE,26.0,17.0,36.0,18.0,1021.7,1017.7,,,15.0,23.6,False,False,Northern Territory
2013-08-20,Albury Airport,1.5,10.7,9.8,,,WNW,35.0,W,WNW,17.0,22.0,86.0,63.0,1017.6,1016.2,,8.0,4.8,9.8,True,False,New South Wales
2013-08-20,Badgerys Creek,5.3,14.8,0.0,,,WSW,50.0,WSW,W,26.0,28.0,47.0,32.0,1014.0,1012.7,,,10.7,13.9,False,False,New South Wales
2013-08-20,Cobar,0.5,13.3,0.0,4.2,,SW,37.0,SSW,SSW,15.0,17.0,66.0,34.0,1021.9,1018.9,0.0,4.0,6.2,12.6,False,False,New South Wales
2013-08-20,Coffs Harbour,8.8,18.6,0.0,3.6,10.5,SSW,44.0,WSW,SW,26.0,20.0,27.0,14.0,1013.9,1011.5,1.0,1.0,14.2,18.0,False,False,New South Wales
2013-08-20,Moree,2.1,15.0,0.0,5.2,11.0,SW,48.0,SSW,SW,19.0,28.0,55.0,24.0,1019.2,1016.3,1.0,1.0,9.2,14.3,False,False,New South Wales
2013-08-20,Newcastle,6.0,18.0,0.0,,,,,NW,NW,19.0,4.0,54.0,50.0,,,0.0,5.0,10.8,16.2,False,False,New South Wales
2013-08-20,Norah Head,7.9,15.9,0.0,,,WNW,39.0,W,SW,9.0,13.0,47.0,28.0,1013.4,1012.0,,,11.6,15.4,False,,New South Wales
2013-08-20,Norfolk Island,11.0,19.6,0.0,5.0,7.5,W,39.0,NNE,N,15.0,20.0,56.0,59.0,1015.5,1011.5,5.0,7.0,16.7,18.4,False,True,Island
2013-08-20,Penrith,4.3,16.1,0.0,,,WSW,46.0,SSE,WSW,6.0,26.0,42.0,30.0,,,,,11.1,14.0,False,False,New South Wales
2013-08-20,Richmond RAAF,1.3,16.5,0.2,4.2,,WSW,48.0,E,WSW,7.0,30.0,41.0,27.0,1014.2,1013.3,,,11.2,14.7,False,False,New South Wales
2013-08-20,Sydney,8.4,16.6,0.0,6.2,10.8,WSW,56.0,WSW,WSW,26.0,22.0,43.0,26.0,1013.7,1011.9,1.0,1.0,10.7,15.4,False,False,New South Wales
2013-08-20,Sydney Airport,7.4,16.8,0.0,6.2,10.8,W,57.0,WSW,W,31.0,37.0,40.0,21.0,1013.7,1012.2,1.0,1.0,11.0,14.9,False,False,New South Wales
2013-08-20,Wagga Wagga,1.3,10.2,4.2,2.6,4.4,WSW,33.0,WSW,W,15.0,17.0,87.0,64.0,1018.4,1016.8,7.0,7.0,3.8,8.5,True,False,New South Wales
2013-08-20,Williamtown,6.3,17.8,0.0,14.2,,WNW,52.0,WNW,WSW,33.0,26.0,41.0,21.0,1014.2,1012.2,1.0,2.0,11.2,15.8,False,False,New South Wales
2013-08-20,Wollongong,8.1,15.6,0.0,,,WNW,61.0,WSW,WSW,19.0,26.0,42.0,30.0,1012.8,1012.1,,,11.3,14.3,False,False,New South Wales
2013-08-20,Canberra,0.2,10.2,0.2,,,WNW,48.0,WNW,WNW,20.0,30.0,59.0,53.0,1014.9,1013.6,,8.0,5.9,7.2,False,False,New South Wales
2013-08-20,Tuggeranong,0.8,10.1,0.0,,,WSW,41.0,NNW,WSW,17.0,20.0,47.0,42.0,1014.5,1013.2,,,6.4,7.8,False,False,New South Wales
2013-08-20,Mount Ginini,-6.5,-3.8,8.4,,,WSW,52.0,WSW,SW,11.0,24.0,,,,,,,,,True,True,New South Wales
2013-08-20,Ballarat,1.7,8.7,1.2,,,W,44.0,W,W,22.0,30.0,99.0,87.0,1016.9,1015.4,8.0,8.0,3.3,7.9,True,True,Victoria
2013-08-20,Bendigo,1.2,10.9,1.6,1.6,,WSW,41.0,WNW,WNW,13.0,20.0,84.0,65.0,1018.2,1016.4,8.0,8.0,5.0,10.2,True,True,Victoria
2013-08-20,Sale,4.2,10.5,1.4,2.6,8.3,W,57.0,W,W,31.0,31.0,77.0,68.0,1014.0,1012.9,3.0,5.0,6.8,9.5,True,False,Victoria
2013-08-20,Melbourne Airport,3.5,12.2,0.0,3.4,6.7,WSW,52.0,W,WSW,31.0,30.0,65.0,66.0,1016.3,1015.0,4.0,7.0,7.8,10.2,False,False,Victoria
2013-08-20,Melbourne,5.3,13.5,0.6,3.4,6.7,WSW,52.0,W,WSW,31.0,30.0,64.0,61.0,1016.0,1014.6,4.0,7.0,8.0,12.0,False,False,Victoria
2013-08-20,Mildura,0.9,14.5,0.8,2.0,8.6,W,39.0,W,WSW,11.0,17.0,85.0,47.0,1022.5,1020.0,1.0,5.0,6.0,13.3,False,False,Victoria
2013-08-20,Nhil,1.6,12.3,1.0,,,W,46.0,WNW,SW,17.0,26.0,86.0,77.0,1020.3,1018.5,,,5.8,10.3,False,False,Victoria
2013-08-20,Portland Airport,5.4,11.4,10.8,1.6,7.1,SW,54.0,WSW,W,26.0,33.0,77.0,75.0,1017.2,1016.3,8.0,8.0,9.4,10.9,True,True,Victoria
2013-08-20,Watsonia,4.2,11.7,0.6,3.4,6.7,WSW,50.0,W,W,15.0,19.0,74.0,67.0,1016.2,1014.9,4.0,7.0,7.4,10.9,False,False,Victoria
2013-08-20,Dartmoor,2.9,11.8,8.2,1.6,7.1,WSW,43.0,WNW,WSW,9.0,19.0,96.0,90.0,1018.2,1017.5,,,6.9,9.2,True,True,Victoria
2013-08-20,Brisbane,10.7,21.4,0.0,4.0,10.7,W,39.0,WNW,W,7.0,19.0,40.0,22.0,1013.8,1011.2,1.0,1.0,18.8,20.5,False,False,Queensland
2013-08-20,Cairns,16.4,28.0,0.0,4.4,8.9,NE,30.0,WNW,NNE,6.0,17.0,69.0,69.0,1015.2,1012.1,1.0,2.0,24.4,25.4,False,False,Queensland
2013-08-20,Gold Coast,12.9,22.3,0.0,,,WSW,37.0,WNW,WSW,11.0,17.0,46.0,19.0,1013.2,1010.4,,,18.7,21.6,False,False,Queensland
2013-08-20,Townsville,15.9,32.8,0.0,6.4,10.5,S,30.0,W,NE,7.0,15.0,69.0,27.0,1015.6,1010.7,7.0,7.0,24.2,30.4,False,False,Queensland
2013-08-20,Adelaide,4.8,14.4,0.4,1.6,8.9,W,33.0,NNE,W,7.0,17.0,75.0,61.0,1023.6,1021.1,,,9.8,12.6,False,True,South Australia
2013-08-20,Mount Gambier,4.4,12.5,2.4,1.6,7.1,SW,54.0,WSW,W,17.0,26.0,69.0,66.0,1018.8,1017.6,2.0,7.0,9.9,10.4,True,True,South Australia
2013-08-20,Nuriootpa,-0.3,11.3,1.0,3.0,5.0,SSW,33.0,SSE,SW,7.0,20.0,99.0,68.0,1023.9,1021.1,8.0,7.0,5.8,10.5,False,False,South Australia
2013-08-20,Woomera,3.5,15.1,0.0,3.4,8.7,SSW,28.0,SSE,SSW,9.0,13.0,63.0,34.0,1025.6,1022.5,3.0,1.0,8.8,14.2,False,False,South Australia
2013-08-20,Albany,8.8,16.5,1.4,1.6,8.0,,,NW,W,6.0,22.0,92.0,77.0,1025.8,1023.5,7.0,5.0,11.1,15.0,True,True,Western Australia
2013-08-20,Witchcliffe,5.6,17.7,1.4,,,W,35.0,WNW,W,6.0,13.0,99.0,59.0,1027.7,1025.6,,,12.5,17.3,True,True,Western Australia
2013-08-20,RAAF Base Pearce,4.9,19.4,0.0,,9.7,WSW,31.0,ENE,SW,4.0,17.0,90.0,48.0,1027.7,1025.2,1.0,3.0,12.4,18.8,False,False,Western Australia
2013-08-20,Perth Airport,3.9,19.4,0.0,2.6,9.7,W,33.0,NNE,SW,11.0,13.0,78.0,50.0,1028.0,1025.6,1.0,4.0,12.2,18.8,False,False,Western Australia
2013-08-20,Perth,5.7,19.6,0.0,2.6,9.7,WSW,26.0,SW,SW,7.0,11.0,76.0,57.0,1027.9,1025.6,1.0,4.0,13.3,18.1,False,False,Western Australia
2013-08-20,Salmon Gums,-0.7,19.7,0.0,,,WNW,31.0,NW,W,13.0,15.0,73.0,34.0,,,,,12.5,18.3,False,False,Western Australia
2013-08-20,North Walpole,7.9,17.1,0.2,,,WSW,31.0,WNW,W,11.0,20.0,97.0,65.0,1025.9,1023.6,,,11.4,16.2,False,False,Western Australia
2013-08-20,Hobart,4.0,9.8,0.2,2.2,8.3,S,46.0,NNW,WSW,20.0,13.0,59.0,49.0,1006.1,1007.2,,,6.9,7.2,False,False,Tasmania
2013-08-20,Launceston,0.9,11.8,0.0,,,WSW,35.0,N,SSW,4.0,15.0,81.0,42.0,1007.6,1006.8,,,5.9,10.2,False,False,Tasmania
2013-08-20,Alice Springs,9.0,21.2,0.0,8.6,8.6,ESE,37.0,ESE,SE,20.0,24.0,47.0,29.0,1022.1,1018.5,7.0,4.0,14.3,20.2,False,False,Northern Territory
2013-08-20,Darwin,20.9,32.3,0.0,7.2,10.9,NNW,31.0,WSW,NW,11.0,24.0,65.0,52.0,1013.3,1009.8,0.0,1.0,26.8,30.9,False,False,Northern Territory
2013-08-20,Katherine,17.5,37.2,0.0,8.8,,E,44.0,WNW,E,7.0,19.0,70.0,,1014.0,1009.3,0.0,0.0,25.0,36.0,False,False,Northern Territory
2013-08-20,Uluru,8.8,23.0,0.0,,,E,43.0,ESE,E,26.0,17.0,53.0,29.0,1022.4,1018.8,,,13.0,22.1,False,False,Northern Territory
2013-08-21,Albury Airport,2.2,11.0,0.2,,,WNW,28.0,WSW,WNW,11.0,11.0,94.0,67.0,1018.4,1015.5,8.0,8.0,6.4,10.4,False,True,New South Wales
2013-08-21,Badgerys Creek,5.5,,0.0,,,WSW,50.0,WSW,W,24.0,17.0,51.0,39.0,1016.4,1013.7,,,11.6,15.5,False,,New South Wales
2013-08-21,Cobar,1.5,15.7,0.0,4.0,,WSW,28.0,WNW,WSW,7.0,13.0,45.0,34.0,1021.5,1017.1,1.0,2.0,10.2,14.5,False,False,New South Wales
2013-08-21,Coffs Harbour,4.2,17.2,0.0,4.8,10.7,WSW,37.0,WSW,SE,20.0,17.0,30.0,30.0,1017.2,1013.8,2.0,0.0,12.7,16.0,False,False,New South Wales
2013-08-21,Moree,-1.1,15.9,0.0,5.0,10.9,SSW,39.0,SSW,SW,13.0,20.0,53.0,23.0,1020.3,1016.4,1.0,1.0,7.9,15.3,False,False,New South Wales
2013-08-21,Newcastle,4.6,18.2,0.0,,,,,NW,SW,4.0,2.0,68.0,35.0,,,4.0,5.0,10.4,17.0,False,False,New South Wales
2013-08-21,Norah Head,5.9,17.0,,,,WSW,30.0,W,SSW,9.0,17.0,52.0,46.0,1016.5,1013.4,,,11.7,16.1,,False,New South Wales
2013-08-21,Norfolk Island,13.9,19.3,24.0,4.4,8.7,NW,41.0,WNW,WSW,24.0,15.0,77.0,64.0,1010.6,1009.9,6.0,1.0,17.4,18.4,True,False,Island
2013-08-21,Penrith,2.3,17.6,0.0,,,WSW,30.0,NNW,W,6.0,13.0,62.0,34.0,,,,,9.5,16.7,False,False,New South Wales
2013-08-21,Richmond RAAF,-0.8,17.9,0.0,4.0,,WSW,31.0,,SSW,0.0,13.0,59.0,31.0,1016.9,1013.7,,,10.4,16.9,False,False,New South Wales
2013-08-21,Sydney,7.6,18.1,0.0,3.0,10.3,W,50.0,W,W,20.0,20.0,50.0,30.0,1016.3,1013.4,2.0,3.0,11.3,17.5,False,False,New South Wales
2013-08-21,Sydney Airport,6.8,18.0,0.0,3.0,10.3,WSW,52.0,W,WSW,20.0,24.0,45.0,30.0,1016.3,1013.5,2.0,3.0,12.2,15.7,False,False,New South Wales
2013-08-21,Wagga Wagga,3.2,11.4,0.0,1.2,3.9,W,30.0,WNW,W,6.0,11.0,88.0,65.0,1018.8,1015.9,7.0,7.0,6.2,10.1,False,True,New South Wales
2013-08-21,Williamtown,4.9,18.3,0.0,5.4,,WNW,44.0,WNW,W,35.0,28.0,48.0,23.0,1017.1,1013.9,1.0,2.0,9.7,17.1,False,False,New South Wales
2013-08-21,Wollongong,8.8,16.6,0.0,,,WSW,54.0,WSW,WSW,20.0,22.0,45.0,31.0,1015.8,1013.1,,8.0,12.9,15.6,False,False,New South Wales
2013-08-21,Canberra,1.9,11.7,0.0,,,WNW,46.0,NW,WNW,26.0,31.0,70.0,55.0,1016.4,1013.9,,8.0,7.0,9.9,False,False,New South Wales
2013-08-21,Tuggeranong,1.5,11.7,0.0,,,W,37.0,E,WNW,7.0,22.0,65.0,50.0,1016.3,1013.2,,,6.7,11.1,False,False,New South Wales
2013-08-21,Mount Ginini,-6.0,-1.0,1.6,,,WSW,44.0,SW,W,13.0,17.0,97.0,97.0,,,,,-3.8,-2.0,True,True,New South Wales
2013-08-21,Ballarat,2.0,10.2,3.2,,,NNW,44.0,N,NNW,20.0,30.0,99.0,95.0,1016.0,1011.3,8.0,8.0,4.6,8.7,True,True,Victoria
2013-08-21,Bendigo,-0.1,11.0,2.4,1.4,,N,33.0,W,NNW,11.0,13.0,99.0,94.0,1017.8,1013.4,8.0,8.0,3.8,8.9,True,True,Victoria
2013-08-21,Sale,5.6,14.2,0.4,2.0,8.5,WNW,33.0,W,NW,20.0,11.0,79.0,54.0,1015.9,1011.6,3.0,4.0,8.1,13.3,False,False,Victoria
2013-08-21,Melbourne Airport,3.8,13.8,1.0,2.0,7.2,NNW,50.0,N,NNW,19.0,26.0,70.0,50.0,1016.0,1011.8,3.0,6.0,8.7,12.6,False,False,Victoria
2013-08-21,Melbourne,6.8,14.1,0.2,2.0,7.2,NNW,50.0,N,NNW,19.0,26.0,61.0,47.0,1015.8,1011.7,4.0,7.0,9.5,13.3,False,False,Victoria
2013-08-21,Mildura,1.1,16.9,0.2,2.2,6.0,WNW,41.0,NW,NW,11.0,24.0,90.0,35.0,1020.4,1015.0,7.0,7.0,6.9,14.9,False,False,Victoria
2013-08-21,Nhil,3.8,13.3,0.2,,,WNW,52.0,NNW,NNW,19.0,30.0,94.0,64.0,1017.2,1012.2,,,7.0,12.5,False,True,Victoria
2013-08-21,Portland Airport,6.1,13.1,4.8,2.2,2.7,NW,48.0,NNW,NW,19.0,31.0,98.0,91.0,1013.4,1008.7,8.0,8.0,8.6,9.6,True,True,Victoria
2013-08-21,Watsonia,5.4,13.8,0.8,2.0,7.2,NNE,43.0,NNW,N,11.0,19.0,71.0,60.0,1016.1,1012.1,3.0,6.0,9.0,12.0,False,False,Victoria
2013-08-21,Dartmoor,5.5,13.3,2.4,2.2,2.7,NW,50.0,N,NNW,17.0,13.0,100.0,99.0,1014.5,1009.2,,,7.5,10.8,True,True,Victoria
2013-08-21,Brisbane,7.7,20.8,0.0,8.2,10.7,WSW,22.0,WSW,NW,7.0,6.0,38.0,21.0,1017.5,1013.3,1.0,0.0,13.4,20.1,False,False,Queensland
2013-08-21,Cairns,17.0,27.9,0.0,4.0,9.7,NE,31.0,SE,NE,15.0,20.0,60.0,66.0,1015.3,1012.2,1.0,1.0,24.7,26.4,False,False,Queensland
2013-08-21,Gold Coast,5.6,21.0,0.0,,,W,30.0,W,SSE,22.0,9.0,28.0,28.0,1016.6,1013.1,,,15.0,20.1,False,False,Queensland
2013-08-21,Townsville,14.4,27.3,0.0,6.8,9.8,ENE,44.0,NNE,ENE,7.0,31.0,77.0,58.0,1016.0,1012.9,6.0,3.0,21.0,25.1,False,False,Queensland
2013-08-21,Adelaide,8.0,12.5,1.8,1.4,0.8,NW,43.0,N,NNW,15.0,19.0,93.0,92.0,1018.7,1014.4,,,9.2,11.0,True,True,South Australia
2013-08-21,Mount Gambier,5.0,13.1,2.8,2.2,2.7,NW,52.0,N,NNW,20.0,30.0,99.0,92.0,1014.2,1009.2,8.0,8.0,7.9,8.8,True,True,South Australia
2013-08-21,Nuriootpa,5.7,11.9,0.3,1.1,3.9,WNW,57.0,WNW,WNW,24.0,24.0,89.0,90.0,1019.0,1015.0,6.0,8.0,8.4,9.6,False,True,South Australia
2013-08-21,Woomera,4.6,18.5,0.0,4.2,10.2,WSW,57.0,WNW,W,7.0,26.0,65.0,25.0,1022.1,1017.6,0.0,1.0,10.7,18.1,False,False,South Australia
2013-08-21,Albany,10.7,16.2,2.4,1.6,6.5,,,W,WSW,6.0,19.0,79.0,90.0,1027.3,1026.5,5.0,8.0,14.0,14.5,True,False,Western Australia
2013-08-21,Witchcliffe,8.0,18.5,5.0,,,SW,30.0,NNE,SW,6.0,13.0,99.0,71.0,1029.6,1028.4,,,13.0,16.8,True,False,Western Australia
2013-08-21,RAAF Base Pearce,6.8,20.0,0.0,,10.4,SSW,28.0,SSE,SSW,9.0,11.0,68.0,48.0,1029.2,1026.7,0.0,2.0,15.0,19.4,False,False,Western Australia
2013-08-21,Perth Airport,7.8,20.2,0.0,2.6,10.4,SSW,35.0,,SSW,0.0,19.0,68.0,46.0,1029.5,1027.2,1.0,1.0,14.9,19.5,False,False,Western Australia
2013-08-21,Perth,9.4,19.8,0.0,2.6,10.4,WSW,30.0,SE,SSW,6.0,17.0,71.0,54.0,1029.4,1027.2,1.0,1.0,15.3,19.1,False,False,Western Australia
2013-08-21,Salmon Gums,7.3,18.8,0.2,,,SSW,31.0,WSW,SW,15.0,19.0,79.0,51.0,,,,,12.4,16.8,False,False,Western Australia
2013-08-21,North Walpole,10.8,17.3,1.0,,,WSW,37.0,WNW,WSW,15.0,19.0,87.0,78.0,1027.5,1026.8,,,13.5,14.9,False,True,Western Australia
2013-08-21,Hobart,-0.4,13.8,0.0,2.2,7.7,NW,54.0,NNW,NNW,19.0,17.0,64.0,40.0,1009.9,1004.1,,,4.3,13.8,False,False,Tasmania
2013-08-21,Launceston,-2.5,11.0,0.0,,,WNW,33.0,,NW,0.0,17.0,94.0,75.0,1012.5,1007.9,,,0.6,10.3,False,True,Tasmania
2013-08-21,Alice Springs,2.8,21.1,0.0,5.8,11.1,ESE,39.0,ENE,ESE,19.0,15.0,32.0,19.0,1022.0,1018.3,1.0,0.0,12.7,20.3,False,False,Northern Territory
2013-08-21,Darwin,21.1,33.2,0.0,6.4,11.3,NNE,37.0,NE,NNW,13.0,17.0,68.0,51.0,1013.1,1009.8,1.0,1.0,26.7,31.2,False,False,Northern Territory
2013-08-21,Katherine,18.1,37.0,0.0,8.0,,E,31.0,WNW,E,7.0,15.0,62.0,23.0,1013.7,1009.4,0.0,1.0,26.1,36.0,False,False,Northern Territory
2013-08-21,Uluru,7.1,22.7,0.0,,,S,30.0,SE,SE,13.0,9.0,47.0,23.0,1022.4,1019.0,,,12.4,21.2,False,False,Northern Territory
2013-08-22,Albury Airport,6.4,11.9,4.2,,,WNW,44.0,NW,W,15.0,17.0,89.0,85.0,1012.6,1010.6,8.0,8.0,8.7,10.7,True,True,New South Wales
2013-08-22,Badgerys Creek,-0.1,17.5,,,,WNW,43.0,NNE,NW,9.0,17.0,84.0,43.0,1013.5,1010.2,,,6.1,15.9,,False,New South Wales
2013-08-22,Cobar,5.3,18.1,0.0,2.6,,W,44.0,WNW,WNW,15.0,20.0,37.0,29.0,1017.4,1014.6,6.0,3.0,12.0,17.8,False,False,New South Wales
2013-08-22,Coffs Harbour,2.2,18.0,0.0,3.2,,SW,28.0,SW,NE,11.0,20.0,41.0,38.0,1017.3,1014.5,3.0,3.0,14.9,16.9,False,False,New South Wales
2013-08-22,Moree,-0.5,18.1,0.0,4.0,10.3,,,NE,WSW,13.0,15.0,59.0,25.0,1019.3,1015.7,7.0,4.0,8.4,16.8,False,False,New South Wales
2013-08-22,Newcastle,5.2,18.6,0.0,,,,,NW,NW,19.0,28.0,54.0,35.0,,,6.0,5.0,11.4,18.2,False,False,New South Wales
2013-08-22,Norah Head,7.6,18.6,0.0,,,WNW,31.0,NNW,W,24.0,7.0,55.0,42.0,1014.6,1010.9,,,11.7,17.1,False,False,New South Wales
2013-08-22,Norfolk Island,12.7,18.5,0.0,3.0,10.1,W,30.0,WSW,WSW,13.0,17.0,63.0,55.0,1014.4,1013.6,1.0,1.0,16.9,17.7,False,False,Island
2013-08-22,Penrith,2.1,17.9,0.0,,,W,48.0,N,NW,4.0,15.0,83.0,39.0,,,,,8.1,16.8,False,False,New South Wales
2013-08-22,Richmond RAAF,0.4,18.3,0.0,2.6,,WNW,46.0,NE,W,11.0,24.0,60.0,34.0,1014.0,1010.5,,,11.2,17.1,False,False,New South Wales
2013-08-22,Sydney,7.6,18.1,0.0,5.6,6.7,W,50.0,N,WNW,19.0,24.0,48.0,32.0,1013.8,1010.2,7.0,7.0,12.5,17.7,False,False,New South Wales
2013-08-22,Sydney Airport,6.6,19.4,0.0,5.6,6.7,WNW,52.0,N,WNW,17.0,31.0,40.0,26.0,1013.8,1010.0,7.0,7.0,12.7,17.5,False,False,New South Wales
2013-08-22,Wagga Wagga,5.2,12.4,2.8,1.6,3.2,WNW,41.0,NW,WNW,17.0,30.0,93.0,75.0,1013.7,1011.3,7.0,7.0,7.3,11.0,True,True,New South Wales
2013-08-22,Williamtown,2.3,19.2,0.0,,,W,59.0,WNW,WNW,15.0,31.0,52.0,24.0,1015.9,1011.8,,8.0,11.2,18.5,False,False,New South Wales
2013-08-22,Wollongong,7.2,17.3,0.0,,,NW,50.0,N,NW,15.0,24.0,51.0,38.0,1012.6,1009.6,,,12.4,16.5,False,False,New South Wales
2013-08-22,Canberra,2.5,12.1,0.0,,,NW,54.0,NNW,W,28.0,30.0,75.0,54.0,1013.0,1010.1,8.0,8.0,8.4,10.3,False,True,New South Wales
2013-08-22,Tuggeranong,3.7,12.1,0.0,,,WNW,39.0,NW,WNW,17.0,20.0,71.0,51.0,1012.5,1009.6,,,7.4,10.8,False,False,New South Wales
2013-08-22,Mount Ginini,-4.3,0.0,3.8,,,W,57.0,W,W,17.0,19.0,97.0,97.0,,,,,-2.4,-1.2,True,True,New South Wales
2013-08-22,Ballarat,4.5,11.6,2.2,,,WSW,46.0,NW,NW,20.0,26.0,99.0,81.0,1009.8,1007.4,,8.0,6.6,10.1,True,True,Victoria
2013-08-22,Bendigo,3.7,12.6,6.6,1.4,,NW,41.0,WNW,NW,15.0,19.0,95.0,71.0,1011.3,1009.4,8.0,8.0,8.5,12.2,True,True,Victoria
2013-08-22,Sale,3.3,14.9,0.0,2.2,4.9,W,65.0,WNW,W,19.0,30.0,62.0,45.0,1007.5,1005.4,6.0,4.0,11.1,14.1,False,False,Victoria
2013-08-22,Melbourne Airport,8.2,15.0,0.0,2.8,3.8,W,48.0,WNW,NNW,28.0,19.0,65.0,48.0,1009.5,1006.7,6.0,7.0,10.7,14.2,False,False,Victoria
2013-08-22,Melbourne,9.4,15.4,0.0,2.8,3.8,W,48.0,WNW,NNW,28.0,19.0,60.0,42.0,1009.0,1006.4,5.0,7.0,11.2,15.0,False,True,Victoria
2013-08-22,Mildura,6.9,17.4,0.2,3.2,5.5,WNW,43.0,WNW,WNW,19.0,22.0,76.0,41.0,1015.6,1013.9,6.0,7.0,10.2,16.3,False,False,Victoria
2013-08-22,Nhil,7.0,13.3,4.2,,,W,52.0,WNW,W,20.0,31.0,88.0,71.0,1012.7,1010.7,,,9.3,13.0,True,True,Victoria
2013-08-22,Portland Airport,8.5,12.4,15.0,1.2,2.3,W,72.0,W,W,28.0,43.0,72.0,90.0,1008.2,1005.3,8.0,8.0,11.5,11.2,True,True,Victoria
